순번,국립공원,사무소,관리지구,탐방지역,일자,전체 탐방객수
15566,설악산,설악산,오색지구,흘림골,2021.10.12,0
15567,설악산,설악산,장수대지구,장수대,2021.10.12,98
15568,설악산,설악산,장수대지구,한계령,2021.10.12,396
15569,설악산,설악산,백담지구,남교리,2021.10.12,167
15570,설악산,설악산,백담지구,백담,2021.10.12,1127
15571,설악산,설악산,고지대,희운각,2021.10.12,9
15572,설악산,설악산,고지대,소청,2021.10.12,3
15573,설악산,설악산,점봉산,점봉산(곰배령),2021.10.12,0
15574,설악산,설악산,설악동,설악동,2021.10.13,5630
15575,설악산,설악산,설악동,야영장,2021.10.13,304
15576,설악산,설악산,오색지구,남설악,2021.10.13,433
15577,설악산,설악산,오색지구,약수터입구,2021.10.13,836
15578,설악산,설악산,오색지구,용소폭포,2021.10.13,322
15579,설악산,설악산,오색지구,흘림골,2021.10.13,0
15580,설악산,설악산,장수대지구,장수대,2021.10.13,101
15581,설악산,설악산,장수대지구,한계령,2021.10.13,335
15582,설악산,설악산,백담지구,남교리,2021.10.13,206
15583,설악산,설악산,백담지구,백담,2021.10.13,1571
15584,설악산,설악산,고지대,희운각,2021.10.13,12
15585,설악산,설악산,고지대,소청,2021.10.13,4
15586,설악산,설악산,점봉산,점봉산(곰배령),2021.10.13,648
15587,설악산,설악산,설악동,설악동,2021.10.14,7274
15588,설악산,설악산,설악동,야영장,2021.10.14,268
15589,설악산,설악산,오색지구,남설악,2021.10.14,441
15590,설악산,설악산,오색지구,약수터입구,2021.10.14,1133
15591,설악산,설악산,오색지구,용소폭포,2021.10.14,332
15592,설악산,설악산,오색지구,흘림골,2021.10.14,0
15593,설악산,설악산,장수대지구,장수대,2021.10.14,146
15594,설악산,설악산,장수대지구,한계령,2021.10.14,438
15595,설악산,설악산,백담지구,남교리,2021.10.14,191
15596,설악산,설악산,백담지구,백담,2021.10.14,1524
15597,설악산,설악산,고지대,희운각,2021.10.14,15
15598,설악산,설악산,고지대,소청,2021.10.14,6
15599,설악산,설악산,점봉산,점봉산(곰배령),2021.10.14,603
15600,설악산,설악산,설악동,설악동,2021.10.15,2794
15601,설악산,설악산,설악동,야영장,2021.10.15,352
15602,설악산,설악산,오색지구,남설악,2021.10.15,337
15603,설악산,설악산,오색지구,약수터입구,2021.10.15,694
15604,설악산,설악산,오색지구,용소폭포,2021.10.15,180
15605,설악산,설악산,오색지구,흘림골,2021.10.15,0
15606,설악산,설악산,장수대지구,장수대,2021.10.15,117
15607,설악산,설악산,장수대지구,한계령,2021.10.15,260
15608,설악산,설악산,백담지구,남교리,2021.10.15,193
15609,설악산,설악산,백담지구,백담,2021.10.15,1416
15610,설악산,설악산,고지대,희운각,2021.10.15,7
15611,설악산,설악산,고지대,소청,2021.10.15,4
15612,설악산,설악산,점봉산,점봉산(곰배령),2021.10.15,581
15613,설악산,설악산,설악동,설악동,2021.10.16,13113
15614,설악산,설악산,설악동,야영장,2021.10.16,348
15615,설악산,설악산,오색지구,남설악,2021.10.16,1741
15616,설악산,설악산,오색지구,약수터입구,2021.10.16,2633
15617,설악산,설악산,오색지구,용소폭포,2021.10.16,906
15618,설악산,설악산,오색지구,흘림골,2021.10.16,0
15619,설악산,설악산,장수대지구,장수대,2021.10.16,350
15620,설악산,설악산,장수대지구,한계령,2021.10.16,1195
15621,설악산,설악산,백담지구,남교리,2021.10.16,433
15622,설악산,설악산,백담지구,백담,2021.10.16,3833
15623,설악산,설악산,고지대,희운각,2021.10.16,33
15624,설악산,설악산,고지대,소청,2021.10.16,18
15625,설악산,설악산,점봉산,점봉산(곰배령),2021.10.16,927
15626,설악산,설악산,설악동,설악동,2021.10.17,11389
15627,설악산,설악산,설악동,야영장,2021.10.17,336
15628,설악산,설악산,오색지구,남설악,2021.10.17,1596
15629,설악산,설악산,오색지구,약수터입구,2021.10.17,2283
15630,설악산,설악산,오색지구,용소폭포,2021.10.17,784
15631,설악산,설악산,오색지구,흘림골,2021.10.17,0
15632,설악산,설악산,장수대지구,장수대,2021.10.17,291
15633,설악산,설악산,장수대지구,한계령,2021.10.17,1073
15634,설악산,설악산,백담지구,남교리,2021.10.17,415
15635,설악산,설악산,백담지구,백담,2021.10.17,3174
15636,설악산,설악산,고지대,희운각,2021.10.17,29
15637,설악산,설악산,고지대,소청,2021.10.17,16
15638,설악산,설악산,점봉산,점봉산(곰배령),2021.10.17,1170
15639,설악산,설악산,설악동,설악동,2021.10.18,9376
15640,설악산,설악산,설악동,야영장,2021.10.18,276
15641,설악산,설악산,오색지구,남설악,2021.10.18,428
15642,설악산,설악산,오색지구,약수터입구,2021.10.18,1622
15643,설악산,설악산,오색지구,용소폭포,2021.10.18,480
15644,설악산,설악산,오색지구,흘림골,2021.10.18,0
15645,설악산,설악산,장수대지구,장수대,2021.10.18,164
15646,설악산,설악산,장수대지구,한계령,2021.10.18,436
15647,설악산,설악산,백담지구,남교리,2021.10.18,296
15648,설악산,설악산,백담지구,백담,2021.10.18,1951
15649,설악산,설악산,고지대,희운각,2021.10.18,22
15650,설악산,설악산,고지대,소청,2021.10.18,6
15651,설악산,설악산,점봉산,점봉산(곰배령),2021.10.18,0
15652,설악산,설악산,설악동,설악동,2021.10.19,5324
15653,설악산,설악산,설악동,야영장,2021.10.19,244
15654,설악산,설악산,오색지구,남설악,2021.10.19,140
15655,설악산,설악산,오색지구,약수터입구,2021.10.19,990
15656,설악산,설악산,오색지구,용소폭포,2021.10.19,250
15657,설악산,설악산,오색지구,흘림골,2021.10.19,0
15658,설악산,설악산,장수대지구,장수대,2021.10.19,124
15659,설악산,설악산,장수대지구,한계령,2021.10.19,137
15660,설악산,설악산,백담지구,남교리,2021.10.19,286
15661,설악산,설악산,백담지구,백담,2021.10.19,1779
15662,설악산,설악산,고지대,희운각,2021.10.19,3
15663,설악산,설악산,고지대,소청,2021.10.19,1
15664,설악산,설악산,점봉산,점봉산(곰배령),2021.10.19,0
15665,설악산,설악산,설악동,설악동,2021.10.20,8461
15666,설악산,설악산,설악동,야영장,2021.10.20,256
15667,설악산,설악산,오색지구,남설악,2021.10.20,443
15668,설악산,설악산,오색지구,약수터입구,2021.10.20,1503
15669,설악산,설악산,오색지구,용소폭포,2021.10.20,451
15670,설악산,설악산,오색지구,흘림골,2021.10.20,0
15671,설악산,설악산,장수대지구,장수대,2021.10.20,190
15672,설악산,설악산,장수대지구,한계령,2021.10.20,389
15673,설악산,설악산,백담지구,남교리,2021.10.20,388
15674,설악산,설악산,백담지구,백담,2021.10.20,2650
15675,설악산,설악산,고지대,희운각,2021.10.20,15
15676,설악산,설악산,고지대,소청,2021.10.20,4
15677,설악산,설악산,점봉산,점봉산(곰배령),2021.10.20,744
15678,설악산,설악산,설악동,설악동,2021.10.21,8391
15679,설악산,설악산,설악동,야영장,2021.10.21,168
15680,설악산,설악산,오색지구,남설악,2021.10.21,368
15681,설악산,설악산,오색지구,약수터입구,2021.10.21,1613
15682,설악산,설악산,오색지구,용소폭포,2021.10.21,524
15683,설악산,설악산,오색지구,흘림골,2021.10.21,0
15684,설악산,설악산,장수대지구,장수대,2021.10.21,189
15685,설악산,설악산,장수대지구,한계령,2021.10.21,406
15686,설악산,설악산,백담지구,남교리,2021.10.21,348
15687,설악산,설악산,백담지구,백담,2021.10.21,2711
15688,설악산,설악산,고지대,희운각,2021.10.21,21
15689,설악산,설악산,고지대,소청,2021.10.21,13
15690,설악산,설악산,점봉산,점봉산(곰배령),2021.10.21,629
15691,설악산,설악산,설악동,설악동,2021.10.22,7128
15692,설악산,설악산,설악동,야영장,2021.10.22,360
15693,설악산,설악산,오색지구,남설악,2021.10.22,354
15694,설악산,설악산,오색지구,약수터입구,2021.10.22,1504
15695,설악산,설악산,오색지구,용소폭포,2021.10.22,465
15696,설악산,설악산,오색지구,흘림골,2021.10.22,0
15697,설악산,설악산,장수대지구,장수대,2021.10.22,119
15698,설악산,설악산,장수대지구,한계령,2021.10.22,355
15699,설악산,설악산,백담지구,남교리,2021.10.22,303
15700,설악산,설악산,백담지구,백담,2021.10.22,2404
15701,설악산,설악산,고지대,희운각,2021.10.22,28
15702,설악산,설악산,고지대,소청,2021.10.22,16
15703,설악산,설악산,점봉산,점봉산(곰배령),2021.10.22,570
15704,설악산,설악산,설악동,설악동,2021.10.23,16441
15705,설악산,설악산,설악동,야영장,2021.10.23,376
15706,설악산,설악산,오색지구,남설악,2021.10.23,1536
15707,설악산,설악산,오색지구,약수터입구,2021.10.23,3653
15708,설악산,설악산,오색지구,용소폭포,2021.10.23,1132
15709,설악산,설악산,오색지구,흘림골,2021.10.23,0
15710,설악산,설악산,장수대지구,장수대,2021.10.23,364
15711,설악산,설악산,장수대지구,한계령,2021.10.23,1463
15712,설악산,설악산,백담지구,남교리,2021.10.23,665
15713,설악산,설악산,백담지구,백담,2021.10.23,5380
15714,설악산,설악산,고지대,희운각,2021.10.23,36
15715,설악산,설악산,고지대,소청,2021.10.23,24
15716,설악산,설악산,점봉산,점봉산(곰배령),2021.10.23,1088
15717,설악산,설악산,설악동,설악동,2021.10.24,13036
15718,설악산,설악산,설악동,야영장,2021.10.24,280
15719,설악산,설악산,오색지구,남설악,2021.10.24,936
15720,설악산,설악산,오색지구,약수터입구,2021.10.24,2620
15721,설악산,설악산,오색지구,용소폭포,2021.10.24,855
15722,설악산,설악산,오색지구,흘림골,2021.10.24,0
15723,설악산,설악산,장수대지구,장수대,2021.10.24,293
15724,설악산,설악산,장수대지구,한계령,2021.10.24,808
15725,설악산,설악산,백담지구,남교리,2021.10.24,569
15726,설악산,설악산,백담지구,백담,2021.10.24,4321
15727,설악산,설악산,고지대,희운각,2021.10.24,29
15728,설악산,설악산,고지대,소청,2021.10.24,25
15729,설악산,설악산,점봉산,점봉산(곰배령),2021.10.24,1099
15730,설악산,설악산,설악동,설악동,2021.10.25,9644
15731,설악산,설악산,설악동,야영장,2021.10.25,240
15732,설악산,설악산,오색지구,남설악,2021.10.25,261
15733,설악산,설악산,오색지구,약수터입구,2021.10.25,1611
15734,설악산,설악산,오색지구,용소폭포,2021.10.25,484
15735,설악산,설악산,오색지구,흘림골,2021.10.25,0
15736,설악산,설악산,장수대지구,장수대,2021.10.25,114
15737,설악산,설악산,장수대지구,한계령,2021.10.25,267
15738,설악산,설악산,백담지구,남교리,2021.10.25,291
15739,설악산,설악산,백담지구,백담,2021.10.25,2226
15740,설악산,설악산,고지대,희운각,2021.10.25,22
15741,설악산,설악산,고지대,소청,2021.10.25,13
15742,설악산,설악산,점봉산,점봉산(곰배령),2021.10.25,0
15743,설악산,설악산,설악동,설악동,2021.10.26,8762
15744,설악산,설악산,설악동,야영장,2021.10.26,252
15745,설악산,설악산,오색지구,남설악,2021.10.26,221
15746,설악산,설악산,오색지구,약수터입구,2021.10.26,1475
15747,설악산,설악산,오색지구,용소폭포,2021.10.26,421
15748,설악산,설악산,오색지구,흘림골,2021.10.26,0
15749,설악산,설악산,장수대지구,장수대,2021.10.26,103
15750,설악산,설악산,장수대지구,한계령,2021.10.26,248
15751,설악산,설악산,백담지구,남교리,2021.10.26,371
15752,설악산,설악산,백담지구,백담,2021.10.26,2413
15753,설악산,설악산,고지대,희운각,2021.10.26,19
15754,설악산,설악산,고지대,소청,2021.10.26,11
15755,설악산,설악산,점봉산,점봉산(곰배령),2021.10.26,0
15756,설악산,설악산,설악동,설악동,2021.10.27,7564
15757,설악산,설악산,설악동,야영장,2021.10.27,264
15758,설악산,설악산,오색지구,남설악,2021.10.27,179
15759,설악산,설악산,오색지구,약수터입구,2021.10.27,1476
15760,설악산,설악산,오색지구,용소폭포,2021.10.27,424
15761,설악산,설악산,오색지구,흘림골,2021.10.27,0
15762,설악산,설악산,장수대지구,장수대,2021.10.27,91
15763,설악산,설악산,장수대지구,한계령,2021.10.27,158
15764,설악산,설악산,백담지구,남교리,2021.10.27,269
15765,설악산,설악산,백담지구,백담,2021.10.27,1141
15766,설악산,설악산,고지대,희운각,2021.10.27,16
15767,설악산,설악산,고지대,소청,2021.10.27,8
15768,설악산,설악산,점봉산,점봉산(곰배령),2021.10.27,486
15769,설악산,설악산,설악동,설악동,2021.10.28,7872
15770,설악산,설악산,설악동,야영장,2021.10.28,248
15771,설악산,설악산,오색지구,남설악,2021.10.28,223
15772,설악산,설악산,오색지구,약수터입구,2021.10.28,1414
15773,설악산,설악산,오색지구,용소폭포,2021.10.28,374
15774,설악산,설악산,오색지구,흘림골,2021.10.28,0
15775,설악산,설악산,장수대지구,장수대,2021.10.28,149
15776,설악산,설악산,장수대지구,한계령,2021.10.28,230
15777,설악산,설악산,백담지구,남교리,2021.10.28,576
15778,설악산,설악산,백담지구,백담,2021.10.28,2374
15779,설악산,설악산,고지대,희운각,2021.10.28,18
15780,설악산,설악산,고지대,소청,2021.10.28,5
15781,설악산,설악산,점봉산,점봉산(곰배령),2021.10.28,479
15782,설악산,설악산,설악동,설악동,2021.10.29,9502
15783,설악산,설악산,설악동,야영장,2021.10.29,428
15784,설악산,설악산,오색지구,남설악,2021.10.29,324
15785,설악산,설악산,오색지구,약수터입구,2021.10.29,1312
15786,설악산,설악산,오색지구,용소폭포,2021.10.29,447
15787,설악산,설악산,오색지구,흘림골,2021.10.29,0
15788,설악산,설악산,장수대지구,장수대,2021.10.29,107
15789,설악산,설악산,장수대지구,한계령,2021.10.29,232
15790,설악산,설악산,백담지구,남교리,2021.10.29,217
15791,설악산,설악산,백담지구,백담,2021.10.29,2258
15792,설악산,설악산,고지대,희운각,2021.10.29,21
15793,설악산,설악산,고지대,소청,2021.10.29,11
15794,설악산,설악산,점봉산,점봉산(곰배령),2021.10.29,522
15795,설악산,설악산,설악동,설악동,2021.10.30,16183
15796,설악산,설악산,설악동,야영장,2021.10.30,444
